Ax_By_Cz,A,B,C,x,y,z,structure,S1,S2,S3,S4,Energy,Av_chg_x,Av_chg_y,Avg_chg_z,Charge,M,state
Fe11_Ni5_Se16,Fe,Ni,Se,0.6875,0.3125,1,"3,5,7,9,13",1,2,1,1,-178.85120766,7.8,9.8,4.0,200.54,0.0,0.0
Fe11_Ni5_Se16,Fe,Ni,Se,0.6875,0.3125,1,"3,5,7,9,15",1,2,1,1,-178.85119941,7.8,9.8,4.0,200.54,0.0,0.0
Fe11_Ni5_Se16,Fe,Ni,Se,0.6875,0.3125,1,"3,5,7,10,11",1,2,2,0,-178.95108931,7.8,9.8,4.0,200.537,0.0,0.0
Fe11_Ni5_Se16,Fe,Ni,Se,0.6875,0.3125,1,"3,5,7,13,16",1,2,1,1,-178.96980501,7.8,9.8,4.0,200.536,0.0,0.0
Fe11_Ni5_Se16,Fe,Ni,Se,0.6875,0.3125,1,"3,5,7,14,15",1,2,1,1,-178.95109029,7.8,9.8,4.0,200.537,0.0,0.0
Fe11_Ni5_Se16,Fe,Ni,Se,0.6875,0.3125,1,"3,6,8,9,12",1,2,2,0,-179.15074051,7.8,9.8,4.0,200.532,0.0,0.0
Fe11_Ni5_Se16,Fe,Ni,Se,0.6875,0.3125,1,"3,6,8,10,11",1,2,2,0,-179.08160416,7.8,9.8,4.0,200.534,0.0,0.0
Fe11_Ni5_Se16,Fe,Ni,Se,0.6875,0.3125,1,"3,6,8,14,15",1,2,0,2,-179.0816057,7.8,9.8,4.0,200.534,0.0,0.0
Fe11_Ni5_Se16,Fe,Ni,Se,0.6875,0.3125,1,"1,2,3,4,5",4,1,0,0,-178.55838723,7.8,9.8,4.0,200.541,0.0,0.0
Fe11_Ni5_Se16,Fe,Ni,Se,0.6875,0.3125,1,"1,2,3,4,6",4,1,0,0,-178.5583879,7.8,9.8,4.0,200.541,0.0,0.0
Fe11_Ni5_Se16,Fe,Ni,Se,0.6875,0.3125,1,"1,2,3,4,9",4,0,1,0,-178.55839508,7.8,9.8,4.0,200.541,0.0,0.0
Fe11_Ni5_Se16,Fe,Ni,Se,0.6875,0.3125,1,"1,2,3,4,10",4,0,1,0,-178.5583953,7.8,9.8,4.0,200.541,0.0,0.0
Fe11_Ni5_Se16,Fe,Ni,Se,0.6875,0.3125,1,"1,2,3,4,13",4,0,0,1,-178.55838656,7.8,9.8,4.0,200.541,0.0,0.0
Fe11_Ni5_Se16,Fe,Ni,Se,0.6875,0.3125,1,"1,9,12,14,15",1,0,2,2,-178.98376589,7.8,9.8,4.0,200.533,0.0,0.0
Fe11_Ni5_Se16,Fe,Ni,Se,0.6875,0.3125,1,"3,4,6,8,16",2,2,0,1,-178.95109024,7.8,9.8,4.0,200.537,0.0,0.0
Fe11_Ni5_Se16,Fe,Ni,Se,0.6875,0.3125,1,"3,7,11,13,14",1,1,1,2,-178.92485917,7.8,9.8,4.0,200.535,0.0,0.0
Fe11_Ni5_Se16,Fe,Ni,Se,0.6875,0.3125,1,"3,7,11,13,15",1,1,1,2,-178.76362756,7.8,9.8,4.0,200.539,0.0,0.0
Fe11_Ni5_Se16,Fe,Ni,Se,0.6875,0.3125,1,"3,7,11,13,16",1,1,1,2,-178.92485933,7.8,9.8,4.0,200.535,0.0,0.0
Fe11_Ni5_Se16,Fe,Ni,Se,0.6875,0.3125,1,"5,6,7,8,9",0,4,1,0,-178.55838089,7.8,9.8,4.0,200.541,0.0,0.0
Fe11_Ni5_Se16,Fe,Ni,Se,0.6875,0.3125,1,"5,6,7,8,13",0,4,0,1,-178.55839718,7.8,9.8,4.0,200.541,0.0,0.0
Fe11_Ni5_Se16,Fe,Ni,Se,0.6875,0.3125,1,"5,6,7,8,16",0,4,0,1,-178.55839727,7.8,9.8,4.0,200.541,0.0,0.0
Fe11_Ni5_Se16,Fe,Ni,Se,0.6875,0.3125,1,"7,8,9,10,13",0,2,2,1,-178.98376657,7.8,9.8,4.0,200.533,0.0,0.0
Fe11_Ni5_Se16,Fe,Ni,Se,0.6875,0.3125,1,"1,8,12,13,16",1,1,2,1,-179.0089564,7.8,9.8,4.0,200.535,0.0,0.0
Fe11_Ni5_Se16,Fe,Ni,Se,0.6875,0.3125,1,"4,8,10,14,5",1,1,2,1,-178.97899523,7.8,9.8,4.0,200.534,0.0,0.0
Fe11_Ni5_Se16,Fe,Ni,Se,0.6875,0.3125,1,"13,14,15,16,1",1,0,0,4,-178.55838671,7.8,9.8,4.0,200.541,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,2,3,5,9",3,1,1,0,-136.57579152,8.5,10.3,3.9,207.459,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,2,3,5,10",3,1,1,0,-136.70419621,8.5,10.3,3.9,207.456,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,2,3,5,11",3,1,1,0,-136.58615329,8.5,10.3,3.9,207.455,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,2,3,5,12",3,1,1,0,-136.69961823,8.5,10.3,3.9,207.452,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,2,4,5,9",3,1,1,0,-136.65407035,8.5,10.3,3.9,207.458,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,2,4,5,10",3,1,1,0,-136.70419641,8.5,10.3,3.9,207.456,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,2,4,5,11",3,1,1,0,-136.68040311,8.5,10.3,3.9,207.452,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,2,4,5,12",3,1,1,0,-136.70419621,8.5,10.3,3.9,207.456,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,2,5,9,13",2,1,1,1,-136.54516608,8.5,10.3,3.9,207.459,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,2,6,9,13",2,1,1,1,-136.76121434,8.5,10.3,3.9,207.454,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,2,7,9,13",2,1,1,1,-136.74573171,8.5,10.3,3.9,207.452,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,2,8,9,13",2,1,1,1,-136.83711846,8.5,10.3,3.9,207.453,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,3,4,5,8",3,2,0,0,-136.44993406,8.5,10.3,3.9,207.458,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,3,4,5,9",3,2,0,0,-136.57579126,8.5,10.3,3.9,207.459,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,3,4,6,16",3,1,0,1,-136.68040271,8.5,10.3,3.9,207.452,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,3,4,9,16",3,0,1,1,-136.70419473,8.5,10.3,3.9,207.456,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,3,4,13,14",3,0,0,2,-136.48035471,8.5,10.3,3.9,207.455,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,4,5,8,9",2,2,1,0,-136.54030606,8.5,10.3,3.9,207.456,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,4,5,8,10",2,2,1,0,-136.65974845,8.5,10.3,3.9,207.452,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,4,5,8,13",2,2,0,1,-136.54030696,8.5,10.3,3.9,207.456,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,4,5,8,14",2,2,0,1,-136.65974955,8.5,10.3,3.9,207.452,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,4,5,9,13",2,0,2,1,-136.54516623,8.5,10.3,3.9,207.459,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,4,5,10,16",2,1,1,1,-136.88445305,8.5,10.3,3.9,207.449,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,4,8,9,12",2,1,1,1,-136.54031117,8.5,10.3,3.9,207.456,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,4,8,9,13",2,1,1,1,-136.76121444,8.5,10.3,3.9,207.454,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,4,8,9,16",2,1,1,1,-136.7612195,8.5,10.3,3.9,207.454,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,4,8,14,15",2,1,0,2,-136.71188284,8.5,10.3,3.9,207.449,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,5,8,9,10",1,2,2,0,-136.63543853,8.5,10.3,3.9,207.455,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,5,8,9,12",1,2,2,0,-136.54030447,8.5,10.3,3.9,207.456,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,5,8,9,13",1,2,1,1,-136.54516629,8.5,10.3,3.9,207.459,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,5,8,9,16",1,2,1,1,-136.76121943,8.5,10.3,3.9,207.454,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,5,8,10,11",1,2,2,0,-136.71188223,8.5,10.3,3.9,207.449,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,5,8,10,15",1,2,1,1,-136.89473856,8.5,10.3,3.9,207.445,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,5,8,13,14",1,2,0,2,-136.63544507,8.5,10.3,3.9,207.455,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,5,8,13,16",1,2,0,2,-136.54031249,8.5,10.3,3.9,207.456,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,6,8,9,12",1,2,2,0,-136.92427185,8.5,10.3,3.9,207.451,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,6,8,9,15",1,2,1,1,-137.13416413,8.5,10.3,3.9,207.446,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,6,8,10,11",1,2,2,0,-136.9343232,8.5,10.3,3.9,207.449,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,6,8,13,14",1,2,0,2,-136.92427306,8.5,10.3,3.9,207.451,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,6,8,13,15",1,2,0,2,,,,,,,
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,6,8,13,16",1,2,0,2,-136.9242728,8.5,10.3,3.9,207.451,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,6,9,12,16,",1,1,2,1,-136.88445469,8.5,10.3,3.9,207.449,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,7,9,10,13",1,1,2,1,-136.74573268,8.5,10.3,3.9,207.452,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,7,9,12,15",1,1,2,1,-136.77019474,8.5,10.3,3.9,207.449,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"3,5,7,9,12",1,2,2,0,-136.82230276,8.5,10.3,3.9,207.452,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"3,5,7,9,13",1,2,1,1,-136.75243185,8.5,10.3,3.9,207.455,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"3,5,7,9,15",1,2,1,1,-136.75242871,8.5,10.3,3.9,207.455,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"3,5,7,10,11",1,2,2,0,-136.79061082,8.5,10.3,3.9,207.455,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"3,5,7,13,16",1,2,1,1,-136.82230519,8.5,10.3,3.9,207.452,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"3,5,7,14,15",1,2,1,1,-136.79061159,8.5,10.3,3.9,207.455,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"3,6,8,9,12",1,2,2,0,-136.93432292,8.5,10.3,3.9,207.449,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"3,6,8,10,11",1,2,2,0,-136.92427219,8.5,10.3,3.9,207.451,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"3,6,8,14,15",1,2,0,2,-136.92427314,8.5,10.3,3.9,207.451,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,2,3,4,5",4,1,0,0,-136.19552608,8.5,10.3,3.9,207.468,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,2,3,4,6",4,1,0,0,-136.19552535,8.5,10.3,3.9,207.468,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,2,3,4,9",4,0,1,0,-136.19552879,8.5,10.3,3.9,207.468,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,2,3,4,10",4,0,1,0,-136.19552929,8.5,10.3,3.9,207.468,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,2,3,4,13",4,0,0,1,-136.1955242,8.5,10.3,3.9,207.468,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,9,12,14,15",1,0,2,2,-136.71188313,8.5,10.3,3.9,207.449,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"3,4,6,8,16",2,2,0,1,-136.79061112,8.5,10.3,3.9,207.455,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"3,7,11,13,14",1,1,1,2,-136.76350212,8.5,10.3,3.9,207.451,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"3,7,11,13,15",1,1,1,2,-136.68168523,8.5,10.3,3.9,207.461,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"3,7,11,13,16",1,1,1,2,-136.76350237,8.5,10.3,3.9,207.451,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"5,6,7,8,9",0,4,1,0,-136.19552517,8.5,10.3,3.9,207.468,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"5,6,7,8,13",0,4,0,1,-136.19553203,8.5,10.3,3.9,207.468,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"5,6,7,8,16",0,4,0,1,-136.19553238,8.5,10.3,3.9,207.468,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"7,8,9,10,13",0,2,2,1,-136.71188323,8.5,10.3,3.9,207.449,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"1,8,12,13,16",1,1,2,1,-136.76121311,8.5,10.3,3.9,207.454,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"4,8,10,14,5",1,1,2,1,-136.77019102,8.5,10.3,3.9,207.449,0.0,0.0
Fe11_Ni5_Te16,Fe,Ni,Te,0.6875,0.3125,1,"13,14,15,16,1",1,0,0,4,-136.19552707,8.5,10.3,3.9,207.468,0.0,0.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,2,3,5,9",3,1,1,0,-210.57564902,7.5,8.5,3.7,184.048,1.553,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,2,3,5,10",3,1,1,0,-210.60772285,7.5,8.5,3.7,184.049,1.544,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,2,3,5,11",3,1,1,0,-210.59423544,7.5,8.5,3.7,184.048,1.635,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,2,3,5,12",3,1,1,0,-210.6006708,7.5,8.5,3.7,184.051,1.352,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,2,4,5,9",3,1,1,0,-210.59635063,7.5,8.5,3.7,184.047,1.508,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,2,4,5,10",3,1,1,0,,,,,,,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,2,4,5,11",3,1,1,0,-210.60427754,7.5,8.5,3.7,184.051,1.581,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,2,4,5,12",3,1,1,0,-210.60772102,7.5,8.5,3.7,184.049,1.544,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,2,5,9,13",2,1,1,1,-210.53712504,7.5,8.5,3.7,184.04,1.56,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,2,6,9,13",2,1,1,1,-210.59153862,7.5,8.5,3.7,184.045,1.464,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,2,7,9,13",2,1,1,1,-210.56791666,7.5,8.5,3.7,184.046,0.85,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,2,8,9,13",2,1,1,1,-210.5922582,7.5,8.5,3.7,184.045,1.385,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,3,4,5,8",3,2,0,0,-210.59262385,7.5,8.5,3.7,184.05,1.472,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,3,4,5,9",3,2,0,0,-210.57471287,7.5,8.5,3.7,184.048,1.51,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,3,4,6,16",3,1,0,1,-210.60427678,7.5,8.5,3.7,184.051,1.581,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,3,4,9,16",3,0,1,1,-210.6077225,7.5,8.5,3.7,184.049,1.544,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,3,4,13,14",3,0,0,2,-210.58720897,7.5,8.5,3.7,184.054,0.673,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,4,5,8,9",2,2,1,0,-210.58457138,7.5,8.5,3.7,184.045,1.389,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,4,5,8,10",2,2,1,0,-210.60382167,7.5,8.5,3.7,184.047,1.496,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,4,5,8,13",2,2,0,1,-210.58424522,7.5,8.5,3.7,184.045,1.395,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,4,5,8,14",2,2,0,1,-210.60388259,7.5,8.5,3.7,184.047,1.494,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,4,5,10,16",2,1,1,1,-210.60722937,7.5,8.5,3.7,184.047,1.502,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,4,8,9,12",2,1,1,1,-210.58431827,7.5,8.5,3.7,184.045,1.393,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,4,8,9,13",2,1,1,1,-210.59316126,7.5,8.5,3.7,184.044,1.484,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,4,8,9,16",2,1,1,1,-210.59751208,7.5,8.5,3.7,184.044,1.47,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,4,8,14,15",2,1,0,2,-210.57786626,7.5,8.5,3.7,184.05,0.795,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,5,8,9,10",1,2,2,0,-210.57816046,7.5,8.5,3.7,184.047,1.243,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,5,8,9,12",1,2,2,0,-210.58438161,7.5,8.5,3.7,184.045,1.392,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,5,8,9,13",1,2,1,1,-210.53298663,7.5,8.5,3.7,184.041,1.42,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,5,8,9,16",1,2,1,1,-210.59178847,7.5,8.5,3.7,184.045,1.468,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,5,8,10,11",1,2,2,0,-210.57758581,7.5,8.5,3.7,184.05,0.984,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,5,8,10,15",1,2,1,1,-210.59156498,7.5,8.5,3.7,184.049,0.97,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,5,8,13,14",1,2,0,2,-210.57868001,7.5,8.5,3.7,184.047,1.25,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,5,8,13,16",1,2,0,2,-210.58450438,7.5,8.5,3.7,184.045,1.391,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,6,8,9,12",1,2,2,0,-210.59560997,7.5,8.5,3.7,184.048,0.658,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,6,8,9,15",1,2,1,1,-210.60948891,7.5,8.5,3.7,184.047,1.187,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,6,8,10,11",1,2,2,0,-210.5980314,7.5,8.5,3.7,184.05,1.006,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,6,8,13,14",1,2,0,2,-210.59560951,7.5,8.5,3.7,184.048,0.655,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,6,8,13,15",1,2,0,2,-210.58505173,7.5,8.5,3.7,184.046,0.99,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,6,8,13,16",1,2,0,2,-210.59560969,7.5,8.5,3.7,184.048,0.66,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,6,9,12,16,",1,1,2,1,-210.61087973,7.5,8.5,3.7,184.046,1.526,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,7,9,10,13",1,1,2,1,-210.57057176,7.5,8.5,3.7,184.046,1.17,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,7,9,12,15",1,1,2,1,-210.57046863,7.5,8.5,3.7,184.048,0.526,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"3,5,7,9,12",1,2,2,0,-210.58486845,7.5,8.5,3.7,184.048,0.668,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"3,5,7,9,13",1,2,1,1,-210.54922362,7.5,8.5,3.7,184.045,0.939,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"3,5,7,9,15",1,2,1,1,-210.54921539,7.5,8.5,3.7,184.045,0.939,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"3,5,7,10,11",1,2,2,0,-210.57252865,7.5,8.5,3.7,184.047,0.641,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"3,5,7,13,16",1,2,1,1,-210.58494755,7.5,8.5,3.7,184.048,0.674,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"3,5,7,14,15",1,2,1,1,-210.57072132,7.5,8.5,3.7,184.047,0.463,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"3,6,8,9,12",1,2,2,0,-210.59811635,7.5,8.5,3.7,184.05,1.017,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"3,6,8,10,11",1,2,2,0,-210.59559425,7.5,8.5,3.7,184.048,0.646,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"3,6,8,14,15",1,2,0,2,-210.59560036,7.5,8.5,3.7,184.048,0.665,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,2,3,4,5",4,1,0,0,-210.57124176,7.5,8.5,3.7,184.056,0.95,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,2,3,4,6",4,1,0,0,-210.57123867,7.5,8.5,3.7,184.056,0.95,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,2,3,4,9",4,0,1,0,-210.57124971,7.5,8.5,3.7,184.056,0.95,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,2,3,4,10",4,0,1,0,-210.57125347,7.5,8.5,3.7,184.056,0.95,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,2,3,4,13",4,0,0,1,-210.57123093,7.5,8.5,3.7,184.056,0.949,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,9,12,14,15",1,0,2,2,-210.58244837,7.5,8.5,3.7,184.05,0.987,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"3,4,6,8,16",2,2,0,1,-210.57154073,7.5,8.5,3.7,184.047,0.529,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"3,7,11,13,14",1,1,1,2,-210.56787939,7.5,8.5,3.7,184.046,1.33,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"3,7,11,13,15",1,1,1,2,-210.51929421,7.5,8.5,3.7,184.041,0.874,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"3,7,11,13,16",1,1,1,2,-210.56763147,7.5,8.5,3.7,184.046,1.368,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"5,6,7,8,9",0,4,1,0,-210.57123158,7.5,8.5,3.7,184.056,0.95,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"5,6,7,8,13",0,4,0,1,-210.57122375,7.5,8.5,3.7,184.056,0.945,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"5,6,7,8,16",0,4,0,1,-210.57125203,7.5,8.5,3.7,184.056,0.95,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"7,8,9,10,13",0,2,2,1,-210.57762171,7.5,8.5,3.7,184.051,0.768,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"1,8,12,13,16",1,1,2,1,-210.59295977,7.5,8.5,3.7,184.044,1.484,1.0
Fe11_Co5_S16,Fe,Co,S,0.6875,0.3125,1,"4,8,10,14,5",1,1,2,1,-210.60116623,7.5,8.5,3.7,184.047,1.312,1.0
